category,title,content
Spor,2019 Avrupa Kadınlar Voleybol Şampiyonası,"2019 Avrupa Kadınlar Voleybol Şampiyonası, CEV tarafından düzenlenen kadınlar Avrupa şampiyonalarının 31.'si. 23 Ağustos-8 Eylül tarihlerinde, ilk kez dört ülkede, Macaristan-Polonya-Slovakya-Türkiye, düzenlendi. Katılımcı ülke sayısı da ilk kez 16'dan 24'e çıkarıldı.[1]"
Spor,2019 Avrupa Oyunları'nda Türkiye,"Türkiye, 21-30 Haziran tarihlerinde Belarus'un başkenti Minsk'te düzenlenen 2019 Avrupa Oyunları'na katılmıştır. Toplam 110 Türk sporcu oyunlarda yer almıştır.[1] Ülke ikinci Avrupa Oyunları'nı 15 madalyayla (2 altın, 6 gümüş, 7 bronz) 24. sırada tamamlamıştır."
Spor,2018-19 Süper Lig (buz hokeyi),"2018-19 Süper Lig, Süper Lig'in 27. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2019-20 Süper Lig (buz hokeyi),"2019-20 Süper Lig, Süper Lig'in 28. sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu Buz Beykoz oldu."
Spor,2019 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2019 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 16-21 Nisan 2019 tarihleri arasında Türkiye'de, 55.si düzenlenen çok etaplı yol bisikleti yarışı organizasyonu. 2019 UCI Dünya Turu'nun 17. etkinliğidir.[2] 6 Etap sonunda Felix Großschartner (Bora–Hansgrohe) genel klasmanı lider tamamlayarak Turkuaz mayoyu giymiştir."
Spor,2019 Dünya Atletizm Şampiyonası'nda Türkiye,"Türkiye, 27 Eylül - 9 Ekim 2019 tarihleri arasında Katar, Doha'da düzenlenen 2019 Dünya Atletizm Şampiyonası'nda yarışmıştır."
Spor,Fenerbahçe (erkek voleybol takımı) 2018-19 sezonu,Fenerbahçe Voleybol Takımı 2018-19 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etti ve tarihinde beşinci kez Türkiye şampiyonu oldu.
Spor,Fenerbahçe (erkek voleybol takımı) 2019-20 sezonu,"Fenerbahçe Voleybol Takımı 2019-20 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etti. Bir önceki sezonun şampiyonu Sarı-lâcivertliler bu sezon da klasmanı birinci sırada tamamladı. Bununla birlikte; Türkiye Voleybol Federasyonu COVID-19 pandemisi nedeniyle sezonu önce erteledi sonra sonlandırdı ve normal sezon sıralamasına göre tescil etti. Buna göre, şampiyon takım ilan edilmezken, Avrupa Kupaları’na katılım ligde normal etap karşılaşmaları sonucunda oluşan puan durumuna göre belirlendi.[1] Dolayısıyla, Fenerbahçe müteakip sezon Türkiye'yi CEV Şampiyonlar Ligi'nde temsil etmeye hak kazandı."
Spor,Fenerbahçe Masa Tenisi Şubesi 2018-19 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2018-19 sezonunda Türkiye Masatenisi Süper Ligi'nde tarihinde 5. kez şampiyon olmuştur.
Spor,Fenerbahçe Masa Tenisi Şubesi 2019-20 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2019-20 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,2019 Türkiye Güreş Şampiyonası,"2019 Türkiye Güreş Şampiyonası, serbest stilde Çorum kentinde Hitit Üniversitesi Spor Salonu'nda 9-13 Ocak 2019; grekoromen stilde Bursa kentinde Atatürk Kapalı Spor Salonu'nda 5-7 Ocak 2019 tarihleri arasında düzenlenen turnuvadır.[1][2][3][4]"
Spor,2018-19 Kadınlar Ligi (buz hokeyi),"2018-19 Kadınlar Ligi, Kadınlar Ligi'nin 13. sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Buz Korsanları oldu."
Spor,2019-20 Kadınlar Süper Ligi (buz hokeyi),"2019-20 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 14. sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2019 Türkiye Rallisi,"2019 Türkiye Rallisi, 12-15 Eylül 2019 tarihleri arasında Türkiye'de dört gün süren ralli arabaları için bir motor sporları etkinliğidir.[1] Türkiye Rallisi'nin 12. koşusu ve 2019 Dünya Ralli Şampiyonası, Dünya Ralli Şampiyonası-2 ve Dünya Ralli Şampiyonası-2 Pro'nun 11. etabıydı. 2019 etkinliği Muğla ilinin Marmaris kentinde gerçekleştirildi ve toplamda 310,10 km'lik rekabetçi bir mesafe ile 17 özel etapta yarıştı."
Spor,2019 Vehbi Emre & Hamit Kaplan Turnuvası,"2019 Vehbi Emre & Hamit Kaplan Turnuvası, 1-3 Şubat 2019 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2019 yılında 37'incisi düzenlenen Uluslararası Vehbi Emre & Hamit Kaplan Güreş Turnuvası İstanbul Cebeci Spor Salonu gerçekleştirildi.[1][2]"
Spor,2019 Yaşar Doğu Turnuvası,"2019 Yaşar Doğu Güreş Turnuvası, 11-14 Temmuz tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır.[1] 2019 yılında 47'incisi düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Bağcılar Olimpik Spor Salonunda gerçekleştirildi. 29 ülkeden 240 güreşçinin mindere çıktığı yarışmalar, 2019 yılı için Dünya Güreş Birliği'nin sıralama turlarının altıncısı olarak düzenlemiştir.[2][3][4]"
Spor,2019-20 Efeler Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2019-20 sezonu, Efeler Ligi'nin 50. sezonudur. 7 şehirden (İstanbul, Ankara, Izmir, Bursa, Tokat, Yozgat ve Artvin) 12 takım yer almaktadır."
Spor,2019-20 Sultanlar Ligi,"Vestel Venüs Kadınlar Voleybol Ligi 2019-20 sezonu, Sultanlar Ligi'nin 36. sezonudur. Dört şehirden (İstanbul, Ankara, Bursa ve Aydın) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Normal sezonun ardından tüm dünyada etkisini gösteren COVID-19 salgını nedeniyle sezon iptal edilmiştir. Sezonda herhangi bir takım şampiyon ilan edilmezken, küme düşme de uygulanmamıştır."
Spor,2019-20 Türkiye Kadınlar Birinci Voleybol Ligi,"Türkiye Deplasmanlı Kadınlar Birinci Voleybol Ligi 2019-20 sezonu, Türkiye Kadınlar Voleybol Birinci Ligi'nin 29. sezonudur. 14 şehirden 24 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off yarı final maçları sonucunda Play-Off final grubunda mücadele etme hakkı kazanan Kale 1957 Spor, Kuzeyboru, Sarıyer Belediyesi ve İlbank kulüpleri, COVID-19 pandemisi nedeniyle final grubunun iptal edilmesi nedeniyle Sultanlar Ligi'ne yükselirken, gruplarında ligi son iki sırada tamamlayan Küçükyalı Yelkenspor, Anadolu Üniversitesi, Kahramankazan Belediyesi ve PTT B kulüpleri ile sezon sonunda ligden çekilen Astor Voleybol PVİ, Elbistanspor, İzmir Büyükşehir Belediyesi, Mardin Büyükşehir Belediyesi Başakspor ve Samsun Büyükşehir Belediyesi Anakent kulüpleri ise Türkiye Kadınlar Voleybol İkinci Ligi'ne düştüler."
Spor,2020 Avrupa Erkekler Artistik Jimnastik Şampiyonası,"35. Avrupa Erkekler Artistik Jimnastik Şampiyonası, 9-13 Aralık 2022 tarihleri arasında Türkiye'de Mersin kentinde bulunan Mersin Jimnastik Salonu'da düzenlenmiştir.[1] Turnuva başlangıçta 27-31 Mayıs 2020 tarihleri arasında Azerbaycan'ın Bakü kentinde yapılması planlanmıştı, ancak COVID-19 salgını nedeniyle yeniden planlandı.[2] Bakü'deki etkinlik Mersin'e taşınmadan önce 9-13 Aralık tarihleri arasında yeniden planlandı.[3][4]"
Spor,2020-21 Sultanlar Ligi,"Misli.Com Sultanlar Ligi 2020-21 sezonu, Sultanlar Ligi'nin 37. sezonudur. Altı şehirden (İstanbul, Ankara, Bursa, Aydın, Çanakkale ve Aksaray) 16 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Şampiyonluk Play-Off'u sonucunda Fenerbahçe Opet'i finalde 3-0 mağlup eden VakıfBank sezonu şampiyon olarak kapatırken, ligi son 4 sırada tamamlayan Çan Kale Gençlik Kalespor, İlbank, Beşiktaş ve Beylikdüzü Voleybol İhtisas kulüpleri ise ligden düşmüştür."
Spor,2020-21 Türkiye Kadınlar Birinci Voleybol Ligi,"Sigorta Shop Kadınlar Birinci Voleybol Ligi 2020-21 sezonu, Türkiye Kadınlar Birinci Voleybol Ligi'nin 30. sezonudur. 13 şehirden 23 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off maçları sonunda Sigorta Shop Kalecik Belediyesi ve Bolu Belediyesi kulüpleri Sultanlar Ligi'ne yükselirken, Mehmet Erdem Marmara Akademi, İzmirspor ve Antalyaspor kulüpleri ise Türkiye Kadınlar Voleybol İkinci Ligi'ne düştüler."
Spor,2019-20 Süper Lig (buz hokeyi),"2019-20 Süper Lig, Süper Lig'in 28. sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu Buz Beykoz oldu."
Spor,2020-21 Süper Lig (buz hokeyi),"2020-21 Süper Lig, Süper Lig'in 29. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Buz Beykoz oldu."
Spor,2020-21 Türkiye Erkekler Hentbol Süper Ligi,2020-21 Türkiye Erkekler Hentbol Süper Ligi Türkiye hentbolunun en yüksek ligi olan Türkiye Erkekler Hentbol Süper Ligi'nin 43. sezonu.
Spor,Fenerbahçe (erkek voleybol takımı) 2019-20 sezonu,"Fenerbahçe Voleybol Takımı 2019-20 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etti. Bir önceki sezonun şampiyonu Sarı-lâcivertliler bu sezon da klasmanı birinci sırada tamamladı. Bununla birlikte; Türkiye Voleybol Federasyonu COVID-19 pandemisi nedeniyle sezonu önce erteledi sonra sonlandırdı ve normal sezon sıralamasına göre tescil etti. Buna göre, şampiyon takım ilan edilmezken, Avrupa Kupaları’na katılım ligde normal etap karşılaşmaları sonucunda oluşan puan durumuna göre belirlendi.[1] Dolayısıyla, Fenerbahçe müteakip sezon Türkiye'yi CEV Şampiyonlar Ligi'nde temsil etmeye hak kazandı."
Spor,Fenerbahçe Masa Tenisi Şubesi 2019-20 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2019-20 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,2020 Türkiye Güreş Şampiyonası,"2020 Türkiye Güreş Şampiyonası, 17-25 Aralık 2019 tarihleri arasında Ankara kentinde Taha Akgül Spor Salonunda düzenlenen güreş turnuvasıdır.[1] 17-18 Aralık 2019 kadınlar müsabakalarıyla başlayan olan 2020 Türkiye Güreş Şampiyonası'nda, 19-22 Aralık 2019 serbest, 23-25 Aralık 2019 tarihlerinde ise grekoromen stil müsabakaları yapıldı.[2][3][4][5][5]"
Spor,2019-20 Kadınlar Süper Ligi (buz hokeyi),"2019-20 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 14. sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2020-21 Kadınlar Süper Ligi (buz hokeyi),"2020-21 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 15. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2020 Şalvar Güreşi Dünya Şampiyonası,"2020 Şalvar Güreşi Dünya Şampiyonası, 2 Şubat 2020 tarihinde Kahramanmaraş'ta düzenlenen bir şalvar güreşi yarışmasıdır.[1]"
Spor,Türkiye E-Futbol turnuvası,"Türkiye E-Futbol turnuvası ya da Türkiye E-Futbol kupası; beIN Sports ile Kulüpler Birliği ortaklığıyla düzenlenen, 2020 koronavirüs pandemisi dolayısıyla evde olup Süper Lig'de forma giyen futbolcuların kendi takımlarıyla FIFA 20 oyununda mücadele ettikleri turnuvadır.[1] 9-10 Mayıs 2020 tarihlerinde düzenlenen turnuvayı Kasımpaşa oyuncusu Anıl Koç kazanmıştır."
Spor,2020 Yaşar Doğu Turnuvası,"2020 Yaşar Doğu Güreş Turnuvası, 10-12 Ocak 2020 tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır. 2020 yılında 48'incisi düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Bağcılar Olimpik Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2020 Yaz Olimpiyatları'nda Türkiye,"Türkiye, 23 Temmuz-8 Ağustos 2021'de Tokyo'da düzenlenen 2020 Yaz Olimpiyatları'na katıldı. 2020 Tokyo, toplam madalya sayısı bakımından, 13 madalyayla Türkiye'nin en başarılı olduğu Olimpiyat olmuştur."
Spor,2020 Yaz Paralimpik Oyunları'nda Türkiye,"Türkiye, 24 Ağustos-5 Eylül 2021 tarihleri arasında Japonya'nın Tokyo kentinde düzenlenen 2020 Yaz Paralimpik Oyunları'na katılmıştır.[1]"
Spor,2020-21 Türkiye Kadınlar Birinci Voleybol Ligi,"Sigorta Shop Kadınlar Birinci Voleybol Ligi 2020-21 sezonu, Türkiye Kadınlar Birinci Voleybol Ligi'nin 30. sezonudur. 13 şehirden 23 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off maçları sonunda Sigorta Shop Kalecik Belediyesi ve Bolu Belediyesi kulüpleri Sultanlar Ligi'ne yükselirken, Mehmet Erdem Marmara Akademi, İzmirspor ve Antalyaspor kulüpleri ise Türkiye Kadınlar Voleybol İkinci Ligi'ne düştüler."
Spor,2021 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2021 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 11-18 Nisan 2021 tarihleri arasında Türkiye'de gerçekleştirilen yol bisikleti etap yarışıdır. Cumhurbaşkanlığı Türkiye Bisiklet Turu'nun 56. sürümüdür. Yarış daha önce 2019 yılına kadar UCI Dünya Turu'nun bir parçasıydı, ancak 2020'de bir alt seviyeye düştü. Bu sürüm, 2020 sürümü COVID-19 salgını nedeniyle iptal edildiğinden bu yana yarışın UCI ProSeries ve UCI Avrupa Turu takvimlerindeki 2.Pro etkinlik olarak ilk yarışması oldu.[1][2]"
Spor,660. Kırkpınar Yağlı Güreşleri,"660. Kırkpınar Yağlı Güreşleri, 9-11 Temmuz 2021 tarihleri arasında Edirne'nin Sarayiçi Er Meydanı'nda gerçekleştirildi.[1][2] 660. Tarihi Kırkpınar Yağlı Güreşleri'nin başpehlivanı, finalde rakibi İsmail Koç'u yenen Ali Gürbüz oldu.[3]"
Spor,2021 Avrupa Okçuluk Şampiyonası,"2021 Avrupa Okçuluk Şampiyonası, 31 Mayıs-6 Haziran 2021 tarihleri arasında Türkiye'nin Antalya kentinde düzenlendi.[1]"
Spor,2020-21 Süper Lig (buz hokeyi),"2020-21 Süper Lig, Süper Lig'in 29. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Buz Beykoz oldu."
Spor,2021-22 Süper Lig (buz hokeyi),"2021-22 Süper Lig, Süper Lig'in 30. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2020-21 Türkiye Erkekler Hentbol Süper Ligi,2020-21 Türkiye Erkekler Hentbol Süper Ligi Türkiye hentbolunun en yüksek ligi olan Türkiye Erkekler Hentbol Süper Ligi'nin 43. sezonu.
Spor,2021-22 Türkiye Erkekler Hentbol Süper Ligi,2021-22 Türkiye Erkekler Hentbol Süper Ligi Türkiye hentbolunun en yüksek ligi olan Türkiye Erkekler Hentbol Süper Ligi'nin 44. sezonu. Beşiktaş JK ligi namağlup birinci sırada bitirerek Türkiye Erkekler Hentbol Süper Ligi'nde 16. şampiyonluğuna ulaştı.[1][2]
Spor,2021 Türkiye Güreş Şampiyonası,"2021 Türkiye Güreş Şampiyonası, pandemi koşulları nedeniyle millî takım kamp kadrosu seçmeleri şekilnde düzenlendi. Milli Takım Kamp Kadrosu Belirleme Seçmelerine katılma kriterleri: 19-22 Aralık 2019 yılında yapılan Büyükler Türkiye Şampiyonasında ilk ona giren ve en son 2019 yılı Avrupa ve Dünya Şampiyonalarında (2021 yılı Avrupa şampiyonasında) takıma giren sporcular, 2019 yılında Gençler Avrupa ve Dünya, Şampiyonalarında takıma giren sporcular, 2019 yılında yapılan Yıldızlar Avrupa ve Dünya şampiyonalarında takıma giren ve büyükler kategorisine yaşı tutan sporcular, 2019-2021 yılında U23 kategorisinde Avrupa ve Dünya şampiyonalarında takıma giren sporcular şekllindeydi.[1]"
Spor,2020-21 Kadınlar Süper Ligi (buz hokeyi),"2020-21 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 15. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2021-22 Kadınlar Süper Ligi (buz hokeyi),"2021-22 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 16. sezonudur. Dokuz takımın katıldığı ligde sezonun şampiyonu Çayyolu Gordion oldu."
Spor,2021 Avrupa Para Tekvando Şampiyonası,"2021 Avrupa Paralimpik Tekvando Şampiyonası, 23 Eylül 2021 tarihinde altıncı kez Türkiye'nin İstanbul şehrinde düzenlendi.[1][2][3][4]"
Spor,2021 Salon Türkiye Okçuluk Şampiyonası,"2021 Salon Türkiye Okçuluk Şampiyonası, 23-26 Aralık 2021 tarihleri arasında Türkiye'nin Samsun kentinde düzenlendi. İlkadım Okçuluk Tesisleri'nde gerçekleştirilen müsabakalara, Türkiye genelinde 97 kulüpten 233'ü kadın toplam 528 sporcu katıldı.[1][2][3]"
Spor,2021 Vehbi Emre & Hamit Kaplan Turnuvası,"2021 Vehbi Emre & Hamit Kaplan Turnuvası, 18-20 Haziran 2021 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2021 yılında 38’incisi düzenlenen Uluslararası Vehbi Emre & Hamit Kaplan Güreş Turnuvası İstanbul Cebeci Spor Salonu gerçekleştirildi.[1][2]"
Spor,2021 Yaşar Doğu Turnuvası,"2021 Yaşar Doğu Güreş Turnuvası, 25-27 Haziran 2021 tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır. 2021 yılında 49’uncusu düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Pullman Otel gerçekleştirildi.[1][2]"
Spor,2020 Yaz Olimpiyatları'nda Türkiye,"Türkiye, 23 Temmuz-8 Ağustos 2021'de Tokyo'da düzenlenen 2020 Yaz Olimpiyatları'na katıldı. 2020 Tokyo, toplam madalya sayısı bakımından, 13 madalyayla Türkiye'nin en başarılı olduğu Olimpiyat olmuştur."
Spor,2020 Yaz Paralimpik Oyunları'nda Türkiye,"Türkiye, 24 Ağustos-5 Eylül 2021 tarihleri arasında Japonya'nın Tokyo kentinde düzenlenen 2020 Yaz Paralimpik Oyunları'na katılmıştır.[1]"
Spor,2022-23 sezonunda Türkiye'de spor,"2022-23 sezonunda Türkiye'de spor, 81 ildeki spor kulüpleri için düzenlenmiştir."
Spor,2021 İslami Dayanışma Oyunları,"2021 İslami Dayanışma Oyunları, İslam İşbirliği Teşkilatı üyesi ülkeler arasında düzenlenen çok sporlu organizasyonun beşincisidir. Türkiye'nin Konya şehrinde düzenlenmiştir.[1][2][3]"
Spor,2022 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2022 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 10-17 Nisan 2022 tarihleri arasında Türkiye'de gerçekleştirilecek olan yol bisikleti etap yarışıdır. Cumhurbaşkanlığı Türkiye Bisiklet Turu'nun 57. sürümüdür. Yarış daha önce 2019 yılına kadar UCI Dünya Turu'nun bir parçasıydı, ancak 2020'den bu yana UCI ProSeries kapsamında düzenlenmekte olup, yarışın ProSeries düzeyindeki ikinci edisyonudur.[1]"
Spor,2022 Dünya Göçebe Oyunları,"2022 Dünya Göçebe Oyunları, Dünya Göçebe Oyunları Komitesi tarafından 29 Eylül-2 Ekim 2022 tarihleri arasında 4.kez Türkiye'nin İznik kentinde 37 sporun yer aldığı oyunlarda düzenlendi."
Spor,2022 Kış Olimpiyatları'nda Türkiye,"Türkiye, 4-20 Şubat 2022 tarihleri arasında Pekin'de düzenlenmiş olan 2022 Kış Olimpiyatları'na katıldı. Açılış töreninde ülkenin bayrak taşıyıcıları Furkan Akar ile Aysenur Duman oldu.[1]"
Spor,2022 Okçuluk Dünya Kupası,"2022 Okçuluk Dünya Kupası, sponsorluk nedeniyle Hyundai Okçuluk Dünya Kupası olarak da bilinen, Dünya Okçuluk Federasyonu tarafından her yıl düzenlenen uluslararası okçuluk yarışmasıdır. 2022 yılında 16.ıncısı düzenlenmiştir. 2022 Dünya Kupası dört etkinlikten oluşmaktadır ve 18 Nisan - 16 Ekim 2022 tarihleri arasında gerçekleştirilmiştir.[1]"
Spor,2022 Tour of Antalya,"2022 Tour of Antalya, Türkiye'nin Antalya ilinde düzenlenen Tour of Antalya yol bisikleti etap yarışının dördüncü edisyonuydu.[1] 2.1 Kategoride UCI Avrupa Turu'nun bir parçasıdır. Yarışın resmî YouTube kanalından ve sportstv, S Sport kanallarından etaplar canlı olarak yayınlandı."
Spor,661. Kırkpınar Yağlı Güreşleri,"661. Kırkpınar Yağlı Güreşleri, 1-3 Temmuz 2022 tarihleri arasında Edirne'de Sarayiçi Er Meydanı'nda gerçekleştirildi.[1][2] 661. Kırkpınar Yağlı Güreşleri'nin başpehlivanı, finalde rakibi Mustafa Taş'ı yenen Cengizhan Şimşek oldu.[3]"
Spor,2022 Akdeniz Oyunları'nda Türkiye,"Türkiye, Cezayir'in Vahran kentinde yapılan 2022 Akdeniz Oyunları'na katıldı. Türkler, 321 sporcuyla organizasyonda yer almıştır.[1] Organizasyonda 45 altın, 26 gümüş ve 37 bronz madalya kazanan ülke, madalya sıralamasının ikinci basamağında yer aldı."
Spor,2022 Avrupa Eskrim Şampiyonası,"2019 Avrupa Eskrim Şampiyonası, 17-22 Haziran 2022 tarihlerinde Türkiye'nin Antalya kentindeki Antalya Spor Salonu'nda düzenlendi.[1][2]"
Spor,2022 Avrupa Karate Şampiyonası,2022 Avrupa Karate Şampiyonası 57.ncisi olarak 25-29 Mayıs 2022 tarihleri arasında Türkiye'nin Gaziantep kentindeki Karataş Şahinbey Spor Salonu'nda gerçekleştirilmiştir. Ayrıca 4. Avrupa Para Karate Şampiyonası da düzenlenmiştir.[1][2][3][4]
Spor,2022 Dünya Kadınlar Boks Şampiyonası,"2022 Kadınlar Dünya Amatör Boks Şampiyonası, 8-20 Mayıs 2022 tarihleri arasında Türkiye'nin İstanbul kentindeki Başakşehir Gençlik ve Spor Tesisleri'nde on ikinci kez gerçekleştirilmiştir.[1][2]"
Spor,2021-22 Süper Lig (buz hokeyi),"2021-22 Süper Lig, Süper Lig'in 30. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2022-23 Süper Lig (buz hokeyi),"2022-23 Süper Lig, Süper Lig'in 31. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,"2022 Dünya Yıldızlar, Gençler ve U21 Karate Şampiyonası","2022 Dünya Yıldızlar, Gençler ve U21 Karate Şampiyonası 26-30 Ekim 2022 tarihleri arasında Türkiye'nin Konya kentindeki Karatay Kongre ve Spor Merkezi'nde on ikinci defa gerçekleştirilmiştir.[1][2][3][4][5][6]"
Spor,2021-22 Türkiye Erkekler Hentbol Süper Ligi,2021-22 Türkiye Erkekler Hentbol Süper Ligi Türkiye hentbolunun en yüksek ligi olan Türkiye Erkekler Hentbol Süper Ligi'nin 44. sezonu. Beşiktaş JK ligi namağlup birinci sırada bitirerek Türkiye Erkekler Hentbol Süper Ligi'nde 16. şampiyonluğuna ulaştı.[1][2]
Spor,2022 Türkiye Güreş Şampiyonası,"2022 Türkiye Güreş Şampiyonası, serbest stilde Kahramanmaraş kentinde Merkez Spor Kompleksinde 16-19 Aralık 2021; grekoromen stilde Sakarya kentinde Serdivan Spor Salonunda 24-26 Aralık 2021; Kadınlar serbest stilde Tekirdağ kentinde Çorlu Spor Salonunda 22-23 Aralık 2021 tarihleri arasında düzenlenen turnuvadır.[1][2][3][4][5][6]"
Spor,2021 İslami Dayanışma Oyunları'nda karate,"2021 İslami Dayanışma Oyunları'nda karate, 17-18 Ağustos 2022 tarihleri arasında Türkiye'nin Konya kentinde  Karatay Kongre ve Spor Merkezi'nde düzenlenecek bir karate yarışmasıdır.[1][2]"
Spor,2021 İslami Dayanışma Oyunları'nda okçuluk,"2021 İslami Dayanışma Oyunları'nda okçuluk, 14-18 Ağustos 2022 tarihleri arasında Türkiye'nin Konya kentinde Saraçoğlu Spor Kompleksi, Okçuluk Sahası'nda düzenlenen bir okçuluk yarışmasıdır. Yarışmanın sıralama atışları klasik (recurve) yaylarda 720 round 70 m. makaralı (Compound) yaylarda 720 round 50 m. Atışları olarak yapılmıştır. Klasik (recurve)  makaralı (compound) yaylarda sıralama atışlarına göre ilk 16 sırada yer alan erkek ve kadın takımlar, takım elemelerine ve finallerine katıldı. Klasik (recurve) yaylarda takım elemeleri ve finallerinde set sistemi, makaralı yaylarda ise 5 seri üzerinden toplam puan sistemi uygulandı.[1][2] Geleneksel Türk Okçuluğu müsabakaları, 15-16 Ağustos 2022 tarihleri arasında Saraçoğlu Spor Tesisleri'nde düzenlenmiştir.[3][4] Para Okçuluk müsabakaları, 9-13 Ağustos tarihleri arasında Saraçoğlu Spor Tesisleri'nde düzenlenmiştir.[5][6]"
Spor,2021 İslami Dayanışma Oyunları'nda Türkiye,"Türkiye, 9-18 Ağustos 2022 tarihleri arasında Konya'da düzenlenecek 2021 İslami Dayanışma Oyunları'nın katılımcılarındandır. Oyunlar Mayıs 2021'de COVID-19 pandemisi nedeniyle ertelendi. 20-29 Ağustos 2021 tarihleri arasında yeniden planlandı.Etkinlik, ISSF tarafından Temmuz 2020'de 10-19 Eylül 2021 tarihleri arasında düzenlenmesine karar verildi; fakat 2020 Yaz Olimpiyatları ile yakın tarihlere denk gelmesinden dolayı 2022 yılına bir kez daha ertelendi.[1][2][3][4] Türkiye, 462 sporcuyla organizasyonda yer almıştır.[5]"
Spor,2021-22 Kadınlar Süper Ligi (buz hokeyi),"2021-22 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 16. sezonudur. Dokuz takımın katıldığı ligde sezonun şampiyonu Çayyolu Gordion oldu."
Spor,2022-23 Kadınlar Süper Ligi (buz hokeyi),"2022-23 Kadınlar Süper Ligi, Kadınlar Süper Ligi'nin 17. sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu Buzadam oldu."
Spor,2022 Salon Türkiye Okçuluk Şampiyonası,"2022 Salon Türkiye Okçuluk Şampiyonası, Türkiye Okçuluk Federasyonu tarafından 14-18 Aralık 2022 tarihleri arasında Türkiye'nin Samsun kentinde düzenlendi. İlkadım Okçuluk Tesisleri'nde gerçekleştirilen müsabakalara, Türkiye genelinde 120 kulüpten 601 sporcu katıldı.[1][2][3]"
